header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Type of garage,Capacity,Facilities,Type of parking facilities,error
Libellestraat 38,7361 BK Beekbergen        ,https://www.funda.nl/en/koop/beekbergen/huis-42664689-libellestraat-38/?navigateSource=resultlist,20220130_120731,"€ 389,000 kosten koper","€ 4,420    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 389,000) is calculated by dividing the asking price of the home by the living area (88 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",3 weeks,Sold under reservation,Available in consultation,"Single-family home, double house",Resale property,1967,Hip roof covered with roof tiles,Living area88 m²Other space inside the building9 m²Exterior space attached to the building7 m²External storage space35 m²,88 m²,9 m²,7 m²,35 m²,247 m²,370 m³,5 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Toilet,3 stories,D        What does this mean?,Partly double glazed,CH boiler,CH boiler,"Nefit (gas-fired combination boiler from 2000, in ownership)",247 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,"128 m² (15 meter deep and 8,5 meter broad)",Located at the east accessible via the rear,Balcony present,Attached wooden storage,Detached brick garage,1 car,Electricity,Parking on private property and public parking,no
