header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Type of parking facilities,error
Achter de Muren Zandpoort 2 B,7411 GE Deventer        ,https://www.funda.nl/en/koop/deventer/huis-88902175-achter-de-muren-zandpoort-2-b/?navigateSource=resultlist,20220129_054907,"€ 500,000 kosten koper","€ 4,000    The asking price per m² (€ 500,000) is calculated by dividing the asking price of the home by the living area (125 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",8 weeks,Sold under reservation,Available in consultation,"Single-family home, corner house",Resale property,2006,Partly furnished with carpets and curtains,Gable roof covered with roof tiles,Living area125 m²,125 m²,81 m²,449 m³,5 rooms (3 bedrooms),2 bathrooms and 2 separate toilets,Shower and toilet,3 stories,"Optical fibre, mechanical ventilation and TV via cable",A        What does this mean?,Completely insulated,CH boiler,CH boiler and central facility,"Remeha (gas-fired combination boiler from 2021, in ownership)",81 m²,Full ownership,Alongside a quiet road and in center,Back garden and front garden,"23 m² (4,5 meter deep and 5 meter broad)",Located at the south accessible via the rear,French balcony present,Paid parking and resident's parking permits,no
