header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Type of garage,Capacity,Type of parking facilities,error
Anne Frankstraat 25,7631 HA Ootmarsum        ,https://www.funda.nl/en/koop/ootmarsum/huis-42553558-anne-frankstraat-25/?navigateSource=resultlist,20220128_143424,"€ 599,000 kosten koper","€ 3,767    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 599,000) is calculated by dividing the asking price of the home by the living area (159 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",3 months,Available,Available in consultation,"Single-family home, detached residential property",Resale property,2010,Gable roof,Living area159 m²Exterior space attached to the building103 m²,159 m²,103 m²,432 m²,600 m³,8 rooms (4 bedrooms),1 bathroom and 2 separate toilets,Bath and shower,2 stories and a attic,"Skylight, passive ventilation system and solar panels",A        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler,CH boiler,"Remeha Calenta ACE (gas-fired combination boiler from 2020, in ownership)",432 m²,Full ownership,Alongside a quiet road and in residential district,Surrounded by garden,Attached brick garage and carport,2 cars,Public parking,no
