header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Construction period,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Pontanusstraat 7 A,1093 RW Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42596561-pontanusstraat-7-a/?navigateSource=resultlist,20220128_021315,"€ 500,000 kosten koper","€ 6,173    The asking price per m² (€ 500,000) is calculated by dividing the asking price of the home by the living area (81 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Sold under reservation,Available in consultation,€ 105.31 per month,Maisonnette (apartment),Resale property,1991-2000,Flat roof,Living area81 m²Exterior space attached to the building5 m²External storage space4 m²,81 m²,5 m²,4 m²,254 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath,2 stories,4th floor,Elevator and TV via cable,A        What does this mean?,"Roof insulation, double glazing and insulated walls",CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2014, in ownership)",Municipal ownership encumbered with long-term leaset,In residential district,Balcony present,Built-in,Paid parking and public parking,Yes,Yes,Yes (€ 105.31 per month),Yes,Yes,Yes,no
