header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Construction period,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Heating,Hot water,Ownership situation,Ownership situation.1,Ownership situation.2,Location,Balcony/roof garden,Shed / storage,Type of garage,Capacity,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Deltaplein 660,2554 GK Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42517908-deltaplein-660/?navigateSource=resultlist,20220131_225119,"€ 595,000 kosten koper","€ 5,000    The asking price per m² (€ 595,000) is calculated by dividing the asking price of the home by the living area (119 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Available,Available in consultation,€ 322.00 per month,Upstairs apartment (apartment),Resale property,1971-1980,Living area119 m²Exterior space attached to the building8 m²External storage space4 m²,119 m²,8 m²,4 m²,367 m³,4 rooms (2 bedrooms),2 bathrooms,2 showers and 2 toilets,1 story,1st floor,Elevator,C        What does this mean?,Communal central heating,Central facility,Full ownership,Full ownership,Full ownership,"In residential district, unobstructed surrounding view and seaview",Balcony present,Built-in,Built-in and parking place,1 car,Yes,Yes,Yes (€ 322.00 per month),Yes,Yes,Yes,no
