header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Garden,Type of garage,Capacity,Type of parking facilities,error
Wilgeroosje 5,5975 TC Sevenum        ,https://www.funda.nl/en/koop/sevenum/huis-42678118-wilgeroosje-5/?navigateSource=resultlist,20220128_042332,"€ 369,000 kosten koper","€ 2,883    The asking price per m² (€ 369,000) is calculated by dividing the asking price of the home by the living area (128 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Under offer,Available in consultation,"Single-family home, semi-detached residential property",Resale property,2000,Shed roof covered with roof tiles,Living area128 m²Other space inside the building17 m²Exterior space attached to the building2 m²,128 m²,17 m²,2 m²,241 m²,513 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,2 stories,"Air conditioning, optical fibre, mechanical ventilation, passive ventilation system, rolldown shutters, TV via cable and solar panels",B        What does this mean?,"Roof insulation, double glazing, energy efficient window, insulated walls and floor insulation",CH boiler,CH boiler,"AWB (gas-fired combination boiler from 2015, in ownership)",241 m²,Full ownership,Back garden and front garden,Built-in,1 car,Parking on private property and public parking,no
