header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Zuiderzee op Zuid 158,8256 ST Biddinghuizen        ,https://www.funda.nl/en/koop/biddinghuizen/appartement-42685991-zuiderzee-op-zuid-158/?navigateSource=resultlist,20220128_052847,"€ 335,000 kosten koper","€ 2,702    The asking price per m² (€ 335,000) is calculated by dividing the asking price of the home by the living area (124 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 19, 2022",Available,Available in consultation,€ 266.25 per month,Ground-floor apartment (apartment with open entrance to street),Resale property,2010,Combination roof,Living area124 m²Other space inside the building10 m²Exterior space attached to the building12 m²External storage space5 m²,124 m²,10 m²,12 m²,5 m²,380 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",1 story,Ground floor,Mechanical ventilation,C        What does this mean?,Double glazing,Communal central heating,Electrical boiler,Full ownership,"Alongside water, outside the built-up area and unobstructed surrounding view",Balcony present,Storage box,Electricity,Underground parking,Public parking and parking garage,Yes,Yes,Yes (€ 266.25 per month),Yes,Yes,Yes,no
