header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Insulation.1,Type of parking facilities,error
Paul Butterfieldstraat 13,4337 PM Middelburg        ,https://www.funda.nl/en/koop/middelburg/huis-42665584-paul-butterfieldstraat-13/?navigateSource=resultlist,20220127_225918,"€ 389,000 kosten koper","€ 3,383    The asking price per m² (€ 389,000) is calculated by dividing the asking price of the home by the living area (115 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",5 weeks,Available,Available in consultation,"Single-family home, corner house",Resale property,2008,Partly furnished with carpets and curtains,Gable roof covered with roof tiles,Living area115 m²External storage space8 m²,115 m²,8 m²,218 m²,430 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories,"Skylight, mechanical ventilation, passive ventilation system and TV via cable",A        What does this mean?,"Roof insulation, double glazing, insulated walls, floor insulation and completely insulated",CH boiler,CH boiler,"Daalderop (gas-fired combination boiler from 2008, in ownership)",218 m²,Full ownership,Alongside a quiet road and in residential district,"Back garden, front garden and side garden",104 m² (13 meter deep and 8 meter broad),Located at the northeast accessible via the rear,Outside plastic storage cabinet,Electricity,No insulation,Public parking,no
