header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,error
Siertuin 28,3994 ZK Houten        ,https://www.funda.nl/en/koop/houten/huis-42528744-siertuin-28/?navigateSource=resultlist,20220128_082632,"€ 685,000 kosten koper","€ 4,419    The asking price per m² (€ 685,000) is calculated by dividing the asking price of the home by the living area (155 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Under offer,Available in consultation,"Desirable residence/villa, linked semi-detached residential property",Resale property,2000,Flat roof covered with plastic,Living area155 m²Other space inside the building18 m²Exterior space attached to the building12 m²External storage space11 m²,155 m²,18 m²,12 m²,11 m²,180 m²,553 m³,6 rooms (5 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories,Mechanical ventilation and solar panels,B        What does this mean?,Completely insulated,CH boiler and partial floor heating,CH boiler,"Vaillant (gas-fired combination boiler from 2020, in ownership)",180 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,"58 m² (8,5 meter deep and 6,85 meter broad)",Located at the southeast accessible via the rear,Roof terrace present,Built-in,Electricity and running water,Parking on private property,no
