header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Melis Stokezijde 31,2543 GB Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42677980-melis-stokezijde-31/?navigateSource=resultlist,20220131_233835,"€ 189,000 kosten koper","€ 3,098    The asking price per m² (€ 189,000) is calculated by dividing the asking price of the home by the living area (61 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Sold under reservation,Available in consultation,Upstairs apartment (apartment),Resale property,1978,Living area61 m²Exterior space attached to the building12 m²External storage space5 m²,61 m²,12 m²,5 m²,197 m³,2 rooms (1 bedroom),1 bathroom and 1 separate toilet,Shower,1 story,4th floor,Elevator,C        What does this mean?,Double glazing,Communal central heating,Central facility,Municipal ownership encumbered with long-term leaset (end date of long-term lease:  31-12-2030),"€ ,21 per year","Alongside a quiet road, in residential district and unobstructed surrounding view",Balcony present,Storage box,Public parking,Yes,Yes,Yes,Yes,No,Yes,no
