header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Quality marks,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,error
Morsweg 46,7491 ZE Delden        ,https://www.funda.nl/en/koop/delden/huis-42682302-morsweg-46/?navigateSource=resultlist,20220129_043924,"€ 285,000 kosten koper","€ 2,111    The asking price per m² (€ 285,000) is calculated by dividing the asking price of the home by the living area (135 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",Today,Available,Available in consultation,"Single-family home, row house",Resale property,1970,Partly furnished with carpets and curtains,Gable roof covered with roof tiles,Bouwkundige keuring,Living area135 m²Exterior space attached to the building12 m²External storage space10 m²,135 m²,12 m²,10 m²,185 m²,456 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,2 stories and a attic,"Air conditioning, skylight, mechanical ventilation and passive ventilation system",A        What does this mean?,"Roof insulation, double glazing, insulated walls, floor insulation and completely insulated",CH boiler,CH boiler,"Nefit (gas-fired combination boiler from 2019, in ownership)",185 m²,Full ownership,In residential district,Back garden and front garden,"53 m² (8 meter deep and 6,6 meter broad)",Located at the southeast accessible via the rear,Detached brick storage,Public parking,no
