header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Areas,Living area,Volume in cubic meters,Number of rooms,Number of stories,Located at,Provisional energy label,Insulation,Heating,Location,error
Type 3D (Bouwnr. 107),3029 BH Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-42559785-type-3d-bouwnr-107/?navigateSource=resultlist,20220126_170708,"€ 457,500 vrij op naam","€ 5,027    The asking price per m² (€ 457,500) is calculated by dividing the asking price of the home by the living area (91 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Sold under reservation,Available in consultation,Apartment with shared street entrance,New property,2023,Living area91 m²,91 m²,236 m³,3 rooms (2 bedrooms),1 story,3rd floor,A        What does this mean?,Completely insulated,Complete floor heating,Alongside park and in residential district,no
