header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Dordtselaan 26 C,3073 GB Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-42660129-dordtselaan-26-c/?navigateSource=resultlist,20220129_182238,"€ 350,000 kosten koper","€ 2,893    The asking price per m² (€ 350,000) is calculated by dividing the asking price of the home by the living area (121 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",4 weeks,Available,Available in consultation,Double ground-floor apartment (apartment),Resale property,1934,Flat roof covered with asphalt roofing,Living area121 m²Other space inside the building18 m²,121 m²,18 m²,400 m³,5 rooms (3 bedrooms),2 bathrooms,2 showers,2 stories,1st floor,Passive ventilation system,Not available,Partly double glazed,CH boiler,CH boiler,"Remeha Avanta (gas-fired combination boiler, in ownership)",Full ownership,In residential district,Back garden,70 m² (14 meter deep and 5 meter broad),Located at the west,Built-in,Paid parking and resident's parking permits,Yes,Yes,Yes,Yes,Yes,Yes,no
