header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Heunpark 4421,5261 WE Vught        ,https://www.funda.nl/en/koop/vught/appartement-42677858-heunpark-4421/?navigateSource=resultlist,20220128_050350,"€ 445,000 kosten koper","€ 4,320    The asking price per m² (€ 445,000) is calculated by dividing the asking price of the home by the living area (103 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Sold under reservation,Available in consultation,€ 201.00 per month,Apartment with shared street entrance (apartment),Resale property,2000,Living area103 m²Exterior space attached to the building13 m²,103 m²,13 m²,337 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,1 story,5th floor,"Outdoor awning, mechanical ventilation, sliding door and TV via cable",A        What does this mean?,Completely insulated,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2019, in ownership)",Full ownership,Alongside a quiet road and in residential district,Balcony present,Built-in,Electricity and running water,Parking place,Parking on gated property and parking on private property,Yes,Yes,Yes (€ 201.00 per month),Yes,Yes,Yes,no
