header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Location,Garden,Balcony/roof garden,Type of garage,Capacity,Insulation.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Vrouwenmantelstraat 5,1032 LT Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-41382070-vrouwenmantelstraat-5/?navigateSource=resultlist,20220130_212445,"€ 950,000 kosten koper","€ 5,249    The asking price per m² (€ 950,000) is calculated by dividing the asking price of the home by the living area (181 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6+ months,Sold under reservation,Available in consultation,Upstairs apartment (double upstairs apartment),Resale property,2017,Flat roof,Living area181 m²Exterior space attached to the building87 m²,181 m²,87 m²,651 m³,5 rooms (3 bedrooms),2 bathrooms and 2 separate toilets,Bath and 2 showers,3 stories,2nd floor,A        What does this mean?,Completely insulated,District heating and complete floor heating,Central facility,Municipal ownership encumbered with long-term leaset (end date of long-term lease:  15-02-2065),€ 2.104 per year,"In residential district, freestanding location and unobstructed surrounding view",Sun terrace,Balcony present,Garage,1 car,No insulation,Paid parking,No,No,No,No,No,No,no
