header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Shed / storage,Facilities.1,Type of garage,Capacity,Facilities.2,error
Burg. Van Houtstraat 42,6021 AV Budel        ,https://www.funda.nl/en/koop/budel/huis-42677554-burg-van-houtstraat-42/?navigateSource=resultlist,20220129_042517,"€ 450,000 kosten koper","€ 2,711    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 450,000) is calculated by dividing the asking price of the home by the living area (166 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",2 weeks,Available,Available in consultation,"Single-family home, detached residential property",Resale property,1956,Double occupancy present,Living area166 m²Exterior space attached to the building16 m²External storage space70 m²,166 m²,16 m²,70 m²,"1,185 m²",594 m³,6 rooms (4 bedrooms),1 bathroom and 2 separate toilets,Bath,2 stories and a attic,Rolldown shutters and flue,F        What does this mean?,Double glazing and insulated walls,CH boiler,CH boiler,"Remeha (gas-fired combination boiler from 2013, in ownership)",1.185 m²,Full ownership,In residential district,Surrounded by garden,Attached wooden storage,Electricity,Detached brick garage,1 car,Electricity,no
