header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Ownership situation.1,Location,Garden,Sun terrace,Garden location,Shed / storage,Facilities.1,Type of garage,Insulation.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Zeekant 48 C,2586 AC Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42696590-zeekant-48-c/?navigateSource=resultlist,20220131_232350,"€ 765,000 kosten koper","€ 6,538    The asking price per m² (€ 765,000) is calculated by dividing the asking price of the home by the living area (117 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 28, 2022",Available,Available in consultation,€ 486.39 per month,Apartment with shared street entrance (apartment),Resale property,1982,Combination roof covered with asphalt roofing and other,Living area117 m²Exterior space attached to the building14 m²External storage space8 m²,117 m²,14 m²,8 m²,370 m³,3 rooms (2 bedrooms),2 bathrooms,"Bath, 2 showers and toilet",1 story,1st floor,"Alarm installation, mechanical ventilation, rolldown shutters, sliding door and TV via cable",A        What does this mean?,Double glazing,CH boiler,CH boiler,"Gas-fired combination boiler, in ownership",Full ownership,Full ownership,"Alongside a quiet road, in residential district and unobstructed surrounding view",Sun terrace,"13 m² (4,6 meter deep and 3 meter broad)",Located at the west,Built-in,Electricity,Underground parking,Double glazing,Parking garage,Yes,Yes,Yes (€ 486.39 per month),Yes,Yes,Yes,no
