header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
KNSM-laan 678,1019 LS Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42513449-knsm-laan-678/?navigateSource=resultlist,20220130_225736,"€ 475,000 kosten koper","€ 6,786    The asking price per m² (€ 475,000) is calculated by dividing the asking price of the home by the living area (70 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,€ 116.00 per month,Ground-floor apartment (apartment),Resale property,1995,Combination roof covered with asphalt roofing,Living area70 m²External storage space5 m²,70 m²,5 m²,248 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,Ground floor,Mechanical ventilation,B        What does this mean?,"Roof insulation, double glazing, insulated walls, floor insulation and completely insulated",CH boiler,CH boiler,"Combi (gas-fired from 2011, in ownership)",Municipal long-term lease,Paid until 30-11-2042,Alongside a quiet road and in residential district,Back garden,Storage box,Electricity,Public parking and resident's parking permits,Yes,Yes,Yes (€ 116.00 per month),Yes,Yes,Yes,no
