header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,error
Damastbloem 44,3621 RW Breukelen        ,https://www.funda.nl/en/koop/breukelen/huis-42681549-damastbloem-44/?navigateSource=resultlist,20220130_164650,"€ 495,000 kosten koper","€ 4,195    The asking price per m² (€ 495,000) is calculated by dividing the asking price of the home by the living area (118 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 25, 2022",Available,Available on 4/15/2022,"Single-family home, row house",Resale property,1989,Gable roof covered with roof tiles,Living area118 m²Exterior space attached to the building2 m²External storage space6 m²,118 m²,2 m²,6 m²,151 m²,416 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,3 stories,"Skylight, optical fibre, mechanical ventilation, flue and TV via cable",A        What does this mean?,"Roof insulation, partly double glazed, insulated walls and floor insulation",CH boiler and fireplace,CH boiler,"Gas-fired combination boiler from 2018, in ownership",151 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,"65 m² (12 meter deep and 5,4 meter broad)",Located at the northwest accessible via the rear,Detached brick storage,Electricity,no
