header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Back garden,Garden location,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Valeriusstraat 148 Hs,1075 GE Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42544195-valeriusstraat-148-hs/?navigateSource=resultlist,20220130_224444,"€ 2,035,500 kosten koper","€ 11,500    The asking price per m² (€ 2,035,500) is calculated by dividing the asking price of the home by the living area (177 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Under offer,Available immediately,€ 198.00 per month,Double ground-floor apartment (apartment),Resale property,1910,Flat roof covered with asphalt roofing,Living area177 m²Exterior space attached to the building1 m²External storage space2 m²,177 m²,1 m²,2 m²,675 m³,9 rooms (5 bedrooms),2 bathrooms and 1 separate toilet,"Bath, 2 showers and 2 toilets",3 stories,B        What does this mean?,"Roof insulation, double glazing, partly double glazed and energy efficient window",CH boiler,CH boiler,"Bosch (gas-fired combination boiler from 2012, in ownership)",Full ownership,Alongside a quiet road and in residential district,Back garden,"62 m² (0,1 meter deep and 0,07 meter broad)",Located at the northwest,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 198.00 per month),Yes,Yes,Yes,no
