header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,Area,Ownership situation,Fees,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,error
Koolwitjelaan 140,2496 ZM Den Haag        ,https://www.funda.nl/en/koop/den-haag/huis-88035210-koolwitjelaan-140/?navigateSource=resultlist,20220131_225511,"€ 790,000 kosten koper","€ 3,559    The asking price per m² (€ 790,000) is calculated by dividing the asking price of the home by the living area (222 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Available,Available in consultation,"Desirable residence/villa, row house (dyke house)",New property,2021,Flat roof,Energie Prestatie Advies,Living area222 m²Exterior space attached to the building19 m²,222 m²,19 m²,213 m²,804 m³,5 rooms (4 bedrooms),2 bathrooms and 1 separate toilet,Bath and toilet,3 stories,"Mechanical ventilation, sliding door, TV via cable and solar panels",Not available,"Double glazing, energy efficient window and completely insulated","Geothermal heating, complete floor heating and heat pump","Geothermal heating, electrical boiler and solar collectors",213 m²,Long-term lease,€ 2.300 per year,"Alongside a quiet road, alongside water and unobstructed surrounding view",Back garden and front garden,"0,01 meter deep and 0,01 meter broad",Located at the southwest,Roof terrace present,Built-in,Electricity,Parking on private property and public parking,no
