header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Back garden,Garden location,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Cornelis Drebbelstraat 12 H,1097 AL Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-88031828-cornelis-drebbelstraat-12-h/?navigateSource=resultlist,20220128_064504,"€ 489,000 kosten koper","€ 8,288    The asking price per m² (€ 489,000) is calculated by dividing the asking price of the home by the living area (59 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Under offer,Available in consultation,€ 75.00 per month,Ground-floor apartment (apartment),Resale property,1909,Combination roof covered with asphalt roofing and roof tiles,Living area59 m²,59 m²,218 m³,3 rooms (2 bedrooms),1 bathroom,Shower and toilet,1 story,Ground floor,"Alarm installation, mechanical ventilation and TV via cable",C        What does this mean?,"Double glazing, insulated walls and floor insulation",CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2021, in ownership)",Full ownership,Alongside a quiet road and in residential district,Back garden and location,"6 m² (2,54 meter deep and 2,3 meter broad)",Located at the west,Resident's parking permits,Yes,Yes,No,No,Yes,Yes,no
