header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Insulation.1,Type of parking facilities,error
Singel 45,3311 SJ Dordrecht        ,https://www.funda.nl/en/koop/dordrecht/huis-42687573-singel-45/?navigateSource=resultlist,20220129_192015,"€ 365,000 kosten koper","€ 3,288    The asking price per m² (€ 365,000) is calculated by dividing the asking price of the home by the living area (111 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 20, 2022",Available,Available in consultation,"Single-family home, double house",Resale property,1932,Protected townscape or village view (permit needed for alterations),Combination roof covered with asphalt roofing and roof tiles,Living area111 m²Exterior space attached to the building4 m²External storage space15 m²,111 m²,4 m²,15 m²,199 m²,330 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower,2 stories,Optical fibre and passive ventilation system,G        What does this mean?,Partly double glazed,CH boiler,CH boiler,"Intergas HRE eco (gas-fired combination boiler from 2015, in ownership)",199 m²,Full ownership,In center,Back garden,"78 m² (13,9 meter deep and 5,6 meter broad)",Located at the northwest accessible via the rear,Detached wooden storage,Electricity,No insulation,Paid parking and resident's parking permits,no
