header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Provisional energy label,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Kamperfoelieweg 40 1,1032 HP Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42670951-kamperfoelieweg-40-1/?navigateSource=resultlist,20220128_081128,"€ 595,000 kosten koper","€ 4,312    The asking price per m² (€ 595,000) is calculated by dividing the asking price of the home by the living area (138 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 60 per month,2 weeks,Sold under reservation,Available in consultation,Upstairs apartment (apartment),Resale property,1932,Partly furnished with carpets and curtains,Combination roof covered with roof tiles,Living area138 m²Exterior space attached to the building6 m²,138 m²,6 m²,448 m³,5 rooms (4 bedrooms),1 bathroom and 2 separate toilets,Shower,3 stories,2nd floor,TV via cable,G        What does this mean?,CH boiler,CH boiler,"Gas-fired combination boiler, in ownership",Municipal long-term lease,Bought off for eternity,Unobstructed surrounding view,Balcony present,Resident's parking permits,Yes,Yes,Yes,Yes,No,Yes,no
