header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Quality marks,Areas,Living area,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Gitaarstraat 8,3208 RK Spijkenisse        ,https://www.funda.nl/en/koop/spijkenisse/huis-88017095-gitaarstraat-8/?navigateSource=resultlist,20220129_173724,"€ 265,000 kosten koper","€ 2,944    The asking price per m² (€ 265,000) is calculated by dividing the asking price of the home by the living area (90 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",5 weeks,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1985,With carpets and curtains,Combination roof covered with asphalt roofing and roof tiles,Energie Prestatie Advies,Living area90 m²,90 m²,126 m²,268 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower,2 stories,Skylight and mechanical ventilation,C        What does this mean?,Double glazing and completely insulated,CH boiler,CH boiler,"Remeha (gas-fired combination boiler from 2011, in ownership)",126 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,"58 m² (10,9 meter deep and 5,3 meter broad)",Located at the east accessible via the rear,Built-in,"Electricity, heating and running water",Public parking,no
