header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Westrak 64,3844 LD Harderwijk        ,https://www.funda.nl/en/koop/harderwijk/appartement-42676511-westrak-64/?navigateSource=resultlist,20220128_005814,"€ 230,000 kosten koper","€ 3,651    The asking price per m² (€ 230,000) is calculated by dividing the asking price of the home by the living area (63 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Sold under reservation,Available in consultation,€ 74.00 per month,Maisonnette (apartment with open entrance to street),Resale property,1979,Combination roof covered with asbestos and asphalt roofing,Living area63 m²Exterior space attached to the building11 m²External storage space5 m²,63 m²,11 m²,5 m²,210 m³,2 rooms (1 bedroom),1 bathroom and 1 separate toilet,Bath and shower,2 stories,2nd floor,"Optical fibre, mechanical ventilation and TV via cable",B        What does this mean?,Roof insulation and insulated walls,CH boiler,CH boiler,"NEFIT HR CV (gas-fired combination boiler from 2018, in ownership)",Full ownership,In residential district,Balcony present,Detached brick storage,Public parking,Yes,Yes,Yes (€ 74.00 per month),Yes,Yes,Yes,no
