header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Balcony/roof garden,Type of parking facilities,error
Gedempte Turfhaven 33,1621 HD Hoorn (NH)        ,https://www.funda.nl/en/koop/hoorn-nh/huis-42681780-gedempte-turfhaven-33/?navigateSource=resultlist,20220129_190358,"€ 365,000 kosten koper","€ 4,148    The asking price per m² (€ 365,000) is calculated by dividing the asking price of the home by the living area (88 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 25, 2022",Available,Available in consultation,"Single-family home, row house",Resale property,1820,Protected townscape or village view (permit needed for alterations),Mansard roof covered with roof tiles,Living area88 m²Exterior space attached to the building9 m²,88 m²,9 m²,69 m²,377 m³,3 rooms (2 bedrooms),1 bathroom and 2 separate toilets,Shower and toilet,2 stories,"Skylight, sliding door and TV via cable",C        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler,CH boiler,"Intergas Eco CW 4 (gas-fired combination boiler from 2018, in ownership)",69 m²,Full ownership,"Alongside busy road, sheltered location and in center",Patio/atrium,Roof terrace present,Paid parking and resident's parking permits,no
