header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Shed / storage,Facilities.1,Insulation.1,Type of garage,Capacity,Facilities.2,Insulation.2,Type of parking facilities,error
Hearewei 50,9035 ER Dronryp        ,https://www.funda.nl/en/koop/dronryp/huis-42689476-hearewei-50/?navigateSource=resultlist,20220129_055500,"€ 469,500 kosten koper","€ 2,990    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 469,500) is calculated by dividing the asking price of the home by the living area (157 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ","January 21, 2022",Available,Available in consultation,"Single-family home, detached residential property",Resale property,1955,Gable roof covered with roof tiles,Living area157 m²Other space inside the building8 m²External storage space41 m²,157 m²,8 m²,41 m²,601 m²,629 m³,6 rooms (5 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories,"Skylight, optical fibre, passive ventilation system, TV via cable and solar panels",B        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler,CH boiler,"Gas-fired combination boiler, in ownership",601 m²,Full ownership,Sheltered location and in residential district,Surrounded by garden,Detached wooden storage,Electricity,No insulation,Attached wooden garage,1 car,Electricity,No insulation,Parking on private property and public parking,no
