header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Location,Shed / storage,Facilities.1,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Pablo Picassostraat 168,3544 NX Utrecht        ,https://www.funda.nl/en/koop/utrecht/appartement-42664534-pablo-picassostraat-168/?navigateSource=resultlist,20220131_154151,"€ 295,000 kosten koper","€ 4,275    The asking price per m² (€ 295,000) is calculated by dividing the asking price of the home by the living area (69 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Sold under reservation,Available immediately,€ 105.59 per month,Apartment with shared street entrance (apartment),Resale property,2009,Flat roof covered with asphalt roofing,Living area69 m²Exterior space attached to the building11 m²External storage space4 m²,69 m²,11 m²,4 m²,224 m³,2 rooms (1 bedroom),1 bathroom and 1 separate toilet,1 story,3rd floor,"Elevator, mechanical ventilation and passive ventilation system",A        What does this mean?,"Roof insulation, double glazing, insulated walls, floor insulation and completely insulated",District heating,Central facility,Full ownership,In residential district and unobstructed surrounding view,Storage box,Electricity,Underground parking and parking place,Public parking and parking garage,Yes,Yes,Yes (€ 105.59 per month),Yes,Yes,Yes,no
