header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Fees,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Wethouder Serrurierstraat 101 .,1107 CK Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/huis-42670640-wethouder-serrurierstraat-101/?navigateSource=resultlist,20220130_203858,"€ 400,000 kosten koper","€ 4,040    The asking price per m² (€ 400,000) is calculated by dividing the asking price of the home by the living area (99 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Available,Available in consultation,"Single-family home, row house",Resale property,1984,Gable roof covered with roof tiles,Living area99 m²External storage space5 m²,99 m²,5 m²,126 m²,287 m³,5 rooms (4 bedrooms),1 separate toilet,3 stories,Mechanical ventilation and TV via cable,B        What does this mean?,"Roof insulation, double glazing and floor insulation",CH boiler,CH boiler,"Nefit HR (gas-fired combination boiler, in ownership)",126 m²,Municipal ownership encumbered with long-term leaset (end date of long-term lease:  31-08-2035),Paid until 31-08-2035,In residential district,Back garden and front garden,"54 m² (10,48 meter deep and 5,13 meter broad)",Located at the southeast accessible via the rear,Detached brick storage,Electricity,Public parking,no
