header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Hembrugstraat 9 2,1013 WV Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42688269-hembrugstraat-9-2/?navigateSource=resultlist,20220130_194801,"€ 345,000 kosten koper","€ 7,340    The asking price per m² (€ 345,000) is calculated by dividing the asking price of the home by the living area (47 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 20, 2022",Available,Available in consultation,Residential property with shared street entrance (apartment),Resale property,1924,Flat roof covered with asphalt roofing,Living area47 m²Other space inside the building1 m²Exterior space attached to the building6 m²,47 m²,1 m²,6 m²,151 m³,2 rooms (1 bedroom),1 bathroom,Shower and toilet,1 story,2nd floor,Passive ventilation system and TV via cable,E        What does this mean?,Partly double glazed,CH boiler,CH boiler,"Gas-fired combination boiler from 2008, in ownership",Municipal long-term lease (end date of long-term lease:  15-10-2048),"€ 714,68 per year",Alongside a quiet road and in residential district,Balcony present,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes,Yes,Yes,Yes,no
