header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Rijzertlaan 394,5223 JV Den Bosch        ,https://www.funda.nl/en/koop/den-bosch/appartement-42657159-rijzertlaan-394/?navigateSource=resultlist,20220201_105109,"€ 425,000 kosten koper","€ 4,337    The asking price per m² (€ 425,000) is calculated by dividing the asking price of the home by the living area (98 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 156 per month,6 weeks,Available,Available in consultation,Apartment with shared street entrance (apartment),Resale property,2003,Flat roof covered with asphalt roofing,Living area98 m²Exterior space attached to the building18 m²External storage space20 m²,98 m²,18 m²,20 m²,330 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath and shower,4 stories,2nd floor,"Balanced ventilation system, outdoor awning, elevator, mechanical ventilation, sliding door and TV via cable",A        What does this mean?,Completely insulated,CH boiler,CH boiler,"Gas-fired combination boiler, in ownership",Full ownership,In residential district,Balcony present,Storage box,Underground parking,Parking garage,Yes,Yes,Yes,Yes,Yes,Yes,no
