header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Burgemeester van Loonstraat 71,4651 CC Steenbergen (NB)        ,https://www.funda.nl/en/koop/steenbergen-nb/huis-88050456-burgemeester-van-loonstraat-71/?navigateSource=resultlist,20220129_165859,"€ 325,000 kosten koper","€ 2,876    The asking price per m² (€ 325,000) is calculated by dividing the asking price of the home by the living area (113 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 28, 2022",Available,Available in consultation,"Single-family home, corner house",Resale property,1932,Combination roof covered with asphalt roofing and roof tiles,Living area113 m²Other space inside the building9 m²Exterior space attached to the building4 m²External storage space23 m²,113 m²,9 m²,4 m²,23 m²,172 m²,450 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Toilet,3 stories,Skylight and solar panels,G        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler,CH boiler,"Nefit (gas-fired combination boiler from 2018, in ownership)",172 m²,Full ownership,In residential district,Back garden,70 m² (10 meter deep and 7 meter broad),Located at the east accessible via the rear,Detached brick storage,Detached brick garage,1 car,Electricity,Parking on private property and public parking,no
