header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Heating,Hot water,Ownership situation,Fees,Balcony/roof garden,Shed / storage,Facilities.1,Insulation,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Ladogameerhof 119,1060 RE Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42557827-ladogameerhof-119/?navigateSource=resultlist,20220130_205559,"€ 339,000 kosten koper","€ 4,913    The asking price per m² (€ 339,000) is calculated by dividing the asking price of the home by the living area (69 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",4 months,Sold under reservation,Available in consultation,€ 265.00 per month,Apartment with shared street entrance,Resale property,1999,Flat roof covered with asphalt roofing,Living area69 m²Exterior space attached to the building6 m²External storage space4 m²,69 m²,6 m²,4 m²,213 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,6 stories,2nd floor,"Optical fibre, elevator and mechanical ventilation",B        What does this mean?,District heating,District heating,Ownership encumbered with long-term leaset (end date of long-term lease:  15-02-2047),Paid until 15-02-2047,Balcony present,Built-in,Electricity,Insulated walls,Public parking,Yes,Yes,Yes (€ 265.00 per month),Yes,Yes,Yes,no
