header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Construction period,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Heating,Hot water,CH boiler,Area,Ownership situation,Garden,Back garden,Garden location,Balcony/roof garden,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Diepenbrockrode 57,2717 BS Zoetermeer        ,https://www.funda.nl/en/koop/zoetermeer/huis-42650036-diepenbrockrode-57/?navigateSource=resultlist,20220127_225428,"€ 340,000 kosten koper","€ 2,833    The asking price per m² (€ 340,000) is calculated by dividing the asking price of the home by the living area (120 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",5 weeks,Sold under reservation,Available in consultation,"Single-family home, corner house",Resale property,1971-1980,Flat roof,Living area120 m²Other space inside the building20 m²Exterior space attached to the building20 m²,120 m²,20 m²,20 m²,199 m²,425 m³,4 rooms (2 bedrooms),1 bathroom and 2 separate toilets,Bath and shower,3 stories,Mechanical ventilation,C        What does this mean?,CH boiler,CH boiler,"Gas-fired combination boiler, in ownership",199 m²,Full ownership,Back garden,"60 m² (0,1 meter deep and 0,06 meter broad)",Located at the south accessible via the rear,Balcony present,Attached brick garage,1 car,Electricity and heating,Public parking,no
