header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Nieuwravenstraat 6,3522 RM Utrecht        ,https://www.funda.nl/en/koop/utrecht/appartement-42688686-nieuwravenstraat-6/?navigateSource=resultlist,20220131_154911,"€ 349,000 kosten koper","€ 5,369    The asking price per m² (€ 349,000) is calculated by dividing the asking price of the home by the living area (65 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 22, 2022",Available,Available in consultation,€ 140.00 per month,Ground-floor apartment,Resale property,1930,Living area65 m²Exterior space attached to the building10 m²External storage space3 m²,65 m²,10 m²,3 m²,229 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,3 stories,Ground floor,C        What does this mean?,Double glazing and insulated walls,CH boiler,CH boiler,"Gas-fired combination boiler from 2011, in ownership",Full ownership,In residential district,Back garden,"42 m² (6,23 meter deep and 6,79 meter broad)",Located at the southeast,Detached wooden storage,Paid parking,Yes,Yes,Yes (€ 140.00 per month),Yes,Yes,Yes,no
