header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Bentincklaan 316,3039 KK Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-88042703-bentincklaan-316/?navigateSource=resultlist,20220125_221800,"€ 385,000 kosten koper","€ 4,278    The asking price per m² (€ 385,000) is calculated by dividing the asking price of the home by the living area (90 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 21, 2022",Available,Available in consultation,€ 152.39 per month,Residential property with shared street entrance (apartment),Resale property,1982,Protected townscape or village view (permit needed for alterations),Living area90 m²Exterior space attached to the building9 m²External storage space4 m²,90 m²,9 m²,4 m²,272 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,1 story,5th floor,Elevator,C        What does this mean?,Double glazing,CH boiler,CH boiler,"2018, in ownership",Long-term lease (end date of long-term lease:  30-06-2056),Paid until 09-04-2031,"Alongside a quiet road, in residential district and unobstructed surrounding view",Balcony present,Built-in,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 152.39 per month),Yes,Yes,Yes,no
