header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Provisional energy label,Heating,Hot water,Ownership situation,Fees,Ownership situation.1,Fees.1,Location,Balcony/roof garden,Shed / storage,Facilities.1,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Kruisplein 774,3012 CC Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-42416370-kruisplein-774/?navigateSource=resultlist,20220126_010413,"€ 512,000 kosten koper","€ 6,400    The asking price per m² (€ 512,000) is calculated by dividing the asking price of the home by the living area (80 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",5 months,Sold under reservation,Available in consultation,€ 200.00 per month,Upstairs apartment (apartment),Resale property,2013,Living area80 m²Exterior space attached to the building9 m²,80 m²,9 m²,247 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,1 story,11th floor,Mechanical ventilation and sliding door,A        What does this mean?,District heating,District heating,Municipal ownership encumbered with long-term leaset,Bought off for eternity,Municipal ownership encumbered with long-term leaset,Bought off for eternity,In center and unobstructed surrounding view,Balcony present,Built-in,Electricity and running water,Yes,Yes,Yes (€ 200.00 per month),Yes,Yes,Yes,no
