header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Quality marks,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Bosscheweg 54,5056 KC Berkel-Enschot        ,https://www.funda.nl/en/koop/berkel-enschot/huis-42555860-bosscheweg-54/?navigateSource=resultlist,20220127_213752,"€ 650,000 kosten koper","€ 4,221    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 650,000) is calculated by dividing the asking price of the home by the living area (154 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",3 months,Sold under reservation,Available in consultation,"Desirable residence/villa, detached residential property",Resale property,1932,Bouwkundige keuring,Living area154 m²Other space inside the building15 m²External storage space76 m²,154 m²,15 m²,76 m²,505 m²,550 m³,5 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,2 stories and a attic,Solar panels,C        What does this mean?,"Roof insulation, double glazing and floor insulation",CH boiler and heat pump,CH boiler,"Remeha HR (gas-fired combination boiler from 2019, in ownership)",505 m²,Full ownership,In residential district,Surrounded by garden,Detached brick garage,3 cars,Electrical door and electricity,Parking on private property,no
