header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Fees,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Plataanweg 39,3053 LN Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/huis-88996659-plataanweg-39/?navigateSource=resultlist,20220126_005025,"€ 599,000 kosten koper","€ 5,598    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 599,000) is calculated by dividing the asking price of the home by the living area (107 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",8 weeks,Sold under reservation,Available in consultation,"Desirable residence/villa, double house",Resale property,1921,Hipped roof covered with roof tiles,Energie Prestatie Advies,Living area107 m²Other space inside the building9 m²External storage space39 m²,107 m²,9 m²,39 m²,310 m²,441 m³,4 rooms (3 bedrooms),1 separate toilet,3 stories,Skylight,F        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler and fireplace,CH boiler,"Remeha (gas-fired combination boiler from 2000, in ownership)",310 m²,Long-term lease,Paid until 30-12-2044,"Alongside park, alongside a quiet road and in residential district",Back garden,144 m² (12 meter deep and 12 meter broad),Located at the northeast accessible via the rear,Detached wooden storage,Electricity,Parking on private property,no
