header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Type of garage,Capacity,Type of parking facilities,error
Borgeind 19,6041 AP Roermond        ,https://www.funda.nl/en/koop/roermond/huis-88996363-borgeind-19/?navigateSource=resultlist,20220129_172040,"€ 325,000 kosten koper","€ 2,083    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 325,000) is calculated by dividing the asking price of the home by the living area (156 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",2 months,Sold under reservation,Available in consultation,"Converted farmhouse, detached residential property",Resale property,1906,Gable roof covered with roof tiles,Living area156 m²Other space inside the building150 m²,156 m²,150 m²,"1,310 m²","1,400 m³",4 rooms (3 bedrooms),1 bathroom and 2 separate toilets,"Bath, shower and toilet","2 stories, a/an attic and a basement",Rolldown shutters,G        What does this mean?,Partly double glazed,CH boiler,CH boiler,"Gas-fired combination boiler from 2016, in ownership",1.310 m²,Full ownership,Alongside a quiet road and in residential district,Back garden,"0,01 meter deep and 0,01 meter broad",Built-in,1 car,Parking on private property and public parking,no
