header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Accessibility,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Shed / storage,Facilities.1,Insulation.1,Type of garage,Capacity,Facilities.2,Insulation.2,Type of parking facilities,error
Brummelskamp 5,7271 KG Borculo        ,https://www.funda.nl/en/koop/borculo/huis-42660933-brummelskamp-5/?navigateSource=resultlist,20220128_053635,"€ 625,000 kosten koper","€ 2,990    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 625,000) is calculated by dividing the asking price of the home by the living area (209 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",3 weeks,Available,Available in consultation,"Single-family home, detached residential property",Resale property,1987,Disabled access friendly and accessible for seniors,Gable roof covered with roof tiles,Living area209 m²Other space inside the building23 m²Exterior space attached to the building25 m²,209 m²,23 m²,25 m²,679 m²,893 m³,7 rooms (4 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",2 stories,"Optical fibre, passive ventilation system, flue, sliding door and TV via cable",C        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler and fireplace,CH boiler,"Vaillant (gas-fired combination boiler from 2008, in ownership)",679 m²,Full ownership,Alongside a quiet road and in residential district,Surrounded by garden,Attached brick storage,"Electricity, heating and running water",Completely insulated,"Attached brick garage, built-in and parking place",1 car,Electricity and heating,"Roof insulation, double glazing and insulated walls",Parking on private property and public parking,no
