header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Areas,Living area,Other space inside the building,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Commelinstraat 4 2,1093 TR Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42672379-commelinstraat-4-2/?navigateSource=resultlist,20220130_232344,"€ 425,000 kosten koper","€ 7,727    The asking price per m² (€ 425,000) is calculated by dividing the asking price of the home by the living area (55 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Under offer,Available in consultation,Mezzanine (apartment),Resale property,1882,Living area55 m²Other space inside the building1 m²Exterior space attached to the building2 m²,55 m²,1 m²,2 m²,159 m³,2 rooms (1 bedroom),1 bathroom and 1 separate toilet,2 stories,2nd floor,"Mechanical ventilation, passive ventilation system and TV via cable",B        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler,CH boiler,"Intergas Kombi Kompakt (gas-fired combination boiler from 2012, in ownership)",Ownership encumbered with long-term leaset (end date of long-term lease:  01-11-2061),Paid until 01-11-2061,In residential district,Balcony present,Paid parking and resident's parking permits,Yes,Yes,Yes,No,Yes,No,no
