header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,Listed since,Status,Acceptance,Type of property,Plot size,Location,error
Sterkenburgerlaan (Bouwnr. 2),3941 BC Doorn        ,https://www.funda.nl/en/koop/doorn/bouwgrond-41339271-sterkenburgerlaan-bouwnr-2/?navigateSource=resultlist,20220129_062059,"€ 750,000 vrij op naam",6+ months,Sold under reservation,Available in consultation,Building plot,990 m²,"Outside the built-up area, In wooded surroundings, rural, freestanding location and unobstructed surrounding view",no
