header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Areas,Living area,Volume in cubic meters,Number of rooms,Number of stories,Provisional energy label,error
Type 8 (Bouwnr. E6.7),5461 JN Veghel        ,https://www.funda.nl/en/koop/veghel/appartement-42586583-type-8-bouwnr-e67/?navigateSource=resultlist,20220129_022535,"€ 645,000 vrij op naam","€ 5,466    The asking price per m² (€ 645,000) is calculated by dividing the asking price of the home by the living area (118 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Sold under reservation,Available in consultation,Penthouse,New property,2023,Living area118 m²,118 m²,354 m³,3 rooms (2 bedrooms),1 story,A        What does this mean?,no
