header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Construction period,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,error
Lucas van Leijdenstraat 2 a,2316 AV Leiden        ,https://www.funda.nl/en/koop/leiden/huis-42442657-lucas-van-leijdenstraat-2-a/?navigateSource=resultlist,20220129_071941,"€ 895,000 kosten koper","€ 5,665    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 895,000) is calculated by dividing the asking price of the home by the living area (158 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",4 months,Available,Available in consultation,"Villa, detached residential property",Resale property,1906-1930,Gable roof covered with roof tiles,Living area158 m²Other space inside the building24 m²Exterior space attached to the building5 m²External storage space28 m²,158 m²,24 m²,5 m²,28 m²,460 m²,714 m³,7 rooms (3 bedrooms),1 bathroom and 2 separate toilets,Bath,2 stories and a attic,Mechanical ventilation and flue,E        What does this mean?,Roof insulation,CH boiler,CH boiler,"Gas-fired combination boiler from 2018, in ownership",460 m²,On navigable waterway and alongside water,"Back garden, front garden and side garden",200 m² (10 meter deep and 20 meter broad),Located at the northwest accessible via the rear,Balcony present,Detached wooden storage,Electricity,Paid parking and resident's parking permits,no
