header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Viandenstraat 102,2552 CE Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-88993862-viandenstraat-102/?navigateSource=resultlist,20220131_212911,"€ 260,000 kosten koper","€ 3,562    The asking price per m² (€ 260,000) is calculated by dividing the asking price of the home by the living area (73 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Under offer,Available in consultation,€ 75.00 per month,Residential property with shared street entrance (apartment with open entrance to street),Resale property,1925,Flat roof covered with asphalt roofing,Living area73 m²Exterior space attached to the building6 m²,73 m²,6 m²,263 m³,4 rooms (3 bedrooms),1 separate toilet,1 story,3rd floor,Passive ventilation system and sliding door,E        What does this mean?,Double glazing,CH boiler,CH boiler,"H.R.-combi Remeha (gas-fired combination boiler from 2012, in ownership)",Full ownership,"Alongside a quiet road, in center and in residential district",Balcony present,Public parking,Yes,Yes,Yes (€ 75.00 per month),Yes,Yes,Yes,no
