header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Accessibility,Specific,Type of roof,Areas,Living area,Other space inside the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Location,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Leonard Springerlaan 105,2033 TB Haarlem        ,https://www.funda.nl/en/koop/haarlem/appartement-42539717-leonard-springerlaan-105/?navigateSource=resultlist,20220130_144538,"€ 350,000 kosten koper","€ 3,977    The asking price per m² (€ 350,000) is calculated by dividing the asking price of the home by the living area (88 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 220 per month,2 months,Sold under reservation,Available in consultation,€ 211.74 per month,Apartment with shared street entrance (apartment),Resale property,2006,Disabled access friendly and accessible for seniors,Partly furnished with carpets and curtains,Flat roof,Living area88 m²Other space inside the building5 m²,88 m²,5 m²,317 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Toilet,1 story,8th floor,"Outdoor awning, elevator, mechanical ventilation, passive ventilation system and solar collectors",C        What does this mean?,Completely insulated,Communal central heating,Central facility,Full ownership,"Alongside park, alongside a quiet road, in residential district and unobstructed surrounding view",Built-in,Electricity,Public parking and parking garage,Yes,Yes,No,Yes,Yes,Yes,no
