header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Heating,Hot water,CH boiler,Ownership situation,Location,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Achter de Exters 1 A,5211 NA Den Bosch        ,https://www.funda.nl/en/koop/den-bosch/appartement-88986221-achter-de-exters-1-a/?navigateSource=resultlist,20220201_105250,"€ 475,000 kosten koper","€ 4,130    The asking price per m² (€ 475,000) is calculated by dividing the asking price of the home by the living area (115 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Available,Available in consultation,Upstairs apartment (apartment),Resale property,1906,"Protected townscape or village view (permit needed for alterations), partly furnished with carpets and curtains and monumental building",Gable roof covered with roof tiles,Living area115 m²Other space inside the building3 m²,115 m²,3 m²,457 m³,4 rooms (2 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",2 stories,1st floor,Skylight and mechanical ventilation,C        What does this mean?,CH boiler,CH boiler,"Combiketel (gas-fired combination boiler, in ownership)",Full ownership,"Alongside a quiet road, sheltered location, in center and unobstructed surrounding view","Paid parking, public parking and resident's parking permits",Yes,No,No,No,No,Yes,no
