header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Balcony/roof garden,Shed / storage,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Klaproos 12,4561 TJ Hulst        ,https://www.funda.nl/en/koop/hulst/huis-42534880-klaproos-12/?navigateSource=resultlist,20220128_033745,"€ 649,500 kosten koper","€ 3,418    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 649,500) is calculated by dividing the asking price of the home by the living area (190 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",8 weeks,Available,Available in consultation,"Single-family home, detached residential property",Resale property,1995,Living area190 m²Other space inside the building36 m²Exterior space attached to the building20 m²External storage space12 m²,190 m²,36 m²,20 m²,12 m²,990 m²,810 m³,7 rooms (5 bedrooms),2 bathrooms and 2 separate toilets,Bath and 2 showers,"2 stories, a/an attic and a basement",Rolldown shutters,C        What does this mean?,CH boiler and gas heater,CH boiler,"Nefit (gas-fired combination boiler from 2000, in ownership)",990 m²,Full ownership,"On the edge of a forest, alongside a quiet road, sheltered location and in residential district",Surrounded by garden,Balcony present,Detached wooden storage,Attached brick garage,2 cars,"Electrical door, loft and electricity",Public parking,no
