header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Pastoor Spieringsstraat 38,5401 GT Uden        ,https://www.funda.nl/en/koop/uden/appartement-42531166-pastoor-spieringsstraat-38/?navigateSource=resultlist,20220129_082501,"€ 335,000 kosten koper","€ 3,851    The asking price per m² (€ 335,000) is calculated by dividing the asking price of the home by the living area (87 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Available,Available in consultation,€ 118.00 per month,Upstairs apartment (apartment),Resale property,1988,Flat roof covered with asphalt roofing,Living area87 m²Other space inside the building4 m²Exterior space attached to the building9 m²,87 m²,4 m²,9 m²,291 m³,2 rooms (1 bedroom),1 bathroom and 1 separate toilet,"Bath, shower and toilet",1 story,3rd floor,C        What does this mean?,Completely insulated,CH boiler,CH boiler,Gas-fired combination boiler,Full ownership,In center,Balcony present,Storage box,Parking place,Parking on gated property,Yes,Yes,Yes (€ 118.00 per month),Yes,Yes,Yes,no
