header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Insulation.1,Type of parking facilities,error
Lange Waag 53,4817 CT Breda        ,https://www.funda.nl/en/koop/breda/huis-41300902-lange-waag-53/?navigateSource=resultlist,20220130_160022,"€ 395,000 vrij op naam","€ 3,211    The asking price per m² (€ 395,000) is calculated by dividing the asking price of the home by the living area (123 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6+ months,Sold under reservation,Available in consultation,"Single-family home, row house",New property,2023,Flat roof covered with asphalt roofing,Living area123 m²External storage space5 m²,123 m²,5 m²,103 m²,322 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Toilet,2 stories and a attic,Balanced ventilation system and solar panels,A        What does this mean?,Completely insulated,"Complete floor heating, heat recovery unit and heat pump",Electrical boiler,In residential district,Back garden,"56 m² (10,4 meter deep and 5,4 meter broad)",Located at the west accessible via the rear,Detached wooden storage,Electricity,No insulation,Resident's parking permits,no
