header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Type of parking facilities,error
van Gentlaan 2,4819 AM Breda        ,https://www.funda.nl/en/koop/breda/huis-42528553-van-gentlaan-2/?navigateSource=resultlist,20220128_082941,"€ 482,500 kosten koper","€ 3,799    The asking price per m² (€ 482,500) is calculated by dividing the asking price of the home by the living area (127 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1955,Hip roof covered with roof tiles,Living area127 m²Other space inside the building7 m²Exterior space attached to the building12 m²External storage space6 m²,127 m²,7 m²,12 m²,6 m²,156 m²,435 m³,6 rooms (4 bedrooms),2 bathrooms and 2 separate toilets,3 stories and a basement,Skylight and TV via cable,C        What does this mean?,Roof insulation and double glazing,CH boiler,CH boiler,"Nefit (gas-fired combination boiler from 2020, in ownership)",156 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,42 m² (8 meter deep and 6 meter broad),Located at the south accessible via the rear,Roof terrace present and balcony present,Detached brick storage,Public parking,no
