header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Type of garage,Type of parking facilities,error
Rosa Manuslaan 19,2642 DP Pijnacker        ,https://www.funda.nl/en/koop/pijnacker/huis-42672434-rosa-manuslaan-19/?navigateSource=resultlist,20220129_101718,"€ 615,000 kosten koper","€ 3,576    The asking price per m² (€ 615,000) is calculated by dividing the asking price of the home by the living area (172 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Available,Available in consultation,"Single-family home, double house",Resale property,1995,Gable roof covered with roof tiles,Living area172 m²Other space inside the building11 m²External storage space4 m²,172 m²,11 m²,4 m²,255 m²,616 m³,6 rooms (5 bedrooms),1 bathroom and 2 separate toilets,"Bath, hipbath and shower",3 stories and a loft,"Mechanical ventilation, rolldown shutters and solar panels",A        What does this mean?,Completely insulated,CH boiler and fireplace,CH boiler,"Nefit (gas-fired from 2008, in ownership)",255 m²,Full ownership,In residential district,Back garden and front garden,"111 m² (13 meter deep and 8,5 meter broad)",Located at the northeast accessible via the rear,Balcony present and french balcony present,Detached wooden storage,Parking place,Public parking,no
