header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Other space inside the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Type of garage,Capacity,Facilities.2,Insulation.1,Type of parking facilities,Office space,error
Albatroslaan 89,8241 CE Lelystad        ,https://www.funda.nl/en/koop/lelystad/huis-88044687-albatroslaan-89/?navigateSource=resultlist,20220127_201418,"€ 700,000 kosten koper","€ 3,804    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 700,000) is calculated by dividing the asking price of the home by the living area (184 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ","January 22, 2022",Available,Available in consultation,"Villa, detached residential property",Resale property,2017,Hipped roof covered with roof tiles,Woningborg garantiecertificaat,Living area184 m²Other space inside the building15 m²,184 m²,15 m²,"1,510 m²",699 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Jacuzzi and toilet,3 stories,"Alarm installation, skylight, optical fibre, mechanical ventilation, passive ventilation system, TV via cable, solar panels and swimming pool",Not available,Completely insulated,"CH boiler, partial floor heating and heat pump",CH boiler,"Remeha Calenta (gas-fired combination boiler from 2017, in ownership)",1.510 m²,Full ownership,"Alongside a quiet road, alongside water, In wooded surroundings, in residential district and unobstructed surrounding view",Back garden and surrounded by garden,1.125 m² (45 meter deep and 25 meter broad),Located at the southwest,French balcony present,Built-in,Electricity,Attached brick garage and built-in,1 car,Electricity,Completely insulated,Parking on private property,        Not yet present but possible (built-in)    ,no
