header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Weteringkade 17,2515 AK Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42672897-weteringkade-17/?navigateSource=resultlist,20220131_225829,"€ 375,000 kosten koper","€ 3,074    The asking price per m² (€ 375,000) is calculated by dividing the asking price of the home by the living area (122 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Available,Available in consultation,€ 125.00 per month,Ground-floor apartment (apartment),Resale property,1916,Flat roof covered with asphalt roofing,Living area122 m²External storage space10 m²,122 m²,10 m²,457 m³,4 rooms (3 bedrooms),1 bathroom,Shower and toilet,2 stories,Ground floor,"Skylight, flue and TV via cable",D        What does this mean?,Double glazing,CH boiler,CH boiler,"Vaillant (gas-fired combination boiler from 2005, in ownership)",Full ownership,Alongside busy road and in residential district,Back garden,"69 m² (15,35 meter deep and 6,11 meter broad)",Located at the southeast,Detached wooden storage,Electricity,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 125.00 per month),Yes,Yes,Yes,no
