header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Construction period,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Weerdestein 72,1083 GE Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42685453-weerdestein-72/?navigateSource=resultlist,20220130_231943,"€ 500,000 kosten koper","€ 4,545    The asking price per m² (€ 500,000) is calculated by dividing the asking price of the home by the living area (110 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 18, 2022",Available,Available in consultation,€ 208.84 per month,Upstairs apartment (apartment),Resale property,1960-1970,Flat roof,Living area110 m²Exterior space attached to the building14 m²External storage space5 m²,110 m²,14 m²,5 m²,348 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,1st floor,Elevator and passive ventilation system,C        What does this mean?,Partly double glazed,Communal central heating,Central facility,Municipal ownership encumbered with long-term leaset,Paid until 15-09-2091,In residential district,Balcony present,Storage box,Public parking and resident's parking permits,Yes,Yes,Yes (€ 208.84 per month),Yes,Yes,Yes,no
