header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Leimuidenstraat 12 2,1059 EH Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-88040413-leimuidenstraat-12-2/?navigateSource=resultlist,20220130_225304,"€ 875,000 kosten koper","€ 7,955    The asking price per m² (€ 875,000) is calculated by dividing the asking price of the home by the living area (110 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 19, 2022",Under offer,Available in consultation,€ 100.00 per month,Upstairs apartment (double upstairs apartment),Resale property,1930,Combination roof covered with asphalt roofing and roof tiles,Living area110 m²Other space inside the building1 m²Exterior space attached to the building35 m²,110 m²,1 m²,35 m²,380 m³,5 rooms (4 bedrooms),2 bathrooms,"Bath, shower and 2 toilets",3 stories,2nd floor,G        What does this mean?,Double glazing,CH boiler and partial floor heating,CH boiler,"Gas-fired combination boiler from 2012, in ownership",Alongside a quiet road and in center,Roof terrace present and balcony present,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 100.00 per month),Yes,Yes,Yes,no
