header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Areas,Living area,Volume in cubic meters,Number of rooms,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Location,error
Bouwnummer (Bouwnr. 110),3076 PT Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/huis-42478426-bouwnummer-bouwnr-110/?navigateSource=resultlist,20220126_170334,"€ 635,000 vrij op naam","€ 3,848    The asking price per m² (€ 635,000) is calculated by dividing the asking price of the home by the living area (165 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6+ months,Sold under reservation,Available in consultation,"Single-family home, double house",New property,2022,Living area165 m²,165 m²,429 m³,5 rooms (4 bedrooms),2 stories and a attic,Solar panels,A        What does this mean?,Completely insulated,Complete floor heating and heat recovery unit,In residential district,no
