header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Side garden,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Type of garage,Capacity,Facilities.2,Type of parking facilities,error
Adelaarstraat 1,3514 CA Utrecht        ,https://www.funda.nl/en/koop/utrecht/huis-42688239-adelaarstraat-1/?navigateSource=resultlist,20220131_161457,"€ 749,000 kosten koper","€ 5,312    The asking price per m² (€ 749,000) is calculated by dividing the asking price of the home by the living area (141 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 21, 2022",Available,Available in consultation,"Desirable residence/villa, row house",Resale property,1928,Double occupancy present,Gable roof covered with roof tiles,Living area141 m²Other space inside the building20 m²Exterior space attached to the building9 m²,141 m²,20 m²,9 m²,70 m²,592 m³,8 rooms (4 bedrooms),2 bathrooms and 1 separate toilet,"Bath, 2 showers and 2 toilets",3 stories and a attic,Skylight,F        What does this mean?,Roof insulation and double glazing,CH boiler and partial floor heating,CH boiler,"Nefit (gas-fired combination boiler from 2004, in ownership)",70 m²,Full ownership,In center,Side garden and sun terrace,"10 m² (3,12 meter deep and 3,32 meter broad)",Located at the east,Roof terrace present,Built-in,Electricity,Built-in,1 car,"Electrical door, electricity, heating and running water",Paid parking and resident's parking permits,no
