header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Specific,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Oudezijds Voorburgwal 126 A+B,1012 GH Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-41114765-oudezijds-voorburgwal-126-a-b/?navigateSource=resultlist,20220131_003335,"€ 1,400,000 kosten koper","€ 6,573    The asking price per m² (€ 1,400,000) is calculated by dividing the asking price of the home by the living area (213 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6+ months,Available,Available in consultation,Upstairs apartment,Resale property,1640,"Protected townscape or village view (permit needed for alterations), double occupancy possible and listed building (national monument)",Living area213 m²Exterior space attached to the building3 m²,213 m²,3 m²,676 m³,7 rooms (5 bedrooms),3 bathrooms and 1 separate toilet,Shower and 2 toilets,4 stories,1st floor,Mechanical ventilation,Not required,Completely insulated,CH boiler,CH boiler,"Gas-fired combination boiler, in ownership",Municipal ownership encumbered with long-term leaset,Paid until 01-07-2058,Alongside water and in center,Back garden,Paid parking and public parking,Yes,No,Yes,No,No,Yes,no
