header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Facilities.1,Insulation.1,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
De Brink 388,2553 HG Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42542663-de-brink-388/?navigateSource=resultlist,20220131_232230,"€ 250,000 kosten koper","€ 3,425    The asking price per m² (€ 250,000) is calculated by dividing the asking price of the home by the living area (73 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Sold under reservation,Available in consultation,€ 264.00 per month,Mezzanine (apartment),Resale property,1977,Flat roof covered with asphalt roofing,Living area73 m²Exterior space attached to the building7 m²External storage space7 m²,73 m²,7 m²,7 m²,240 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath and shower,1 story,5th floor,Elevator and mechanical ventilation,B        What does this mean?,Double glazing,Communal central heating,Central facility,Municipal ownership encumbered with long-term leaset,Bought off for eternity,"Alongside park, alongside a quiet road, in residential district and unobstructed surrounding view",Balcony present,Storage box,Electricity,No insulation,Parking place,Parking on gated property,Yes,Yes,Yes (€ 264.00 per month),Yes,Yes,Yes,no
