header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Construction period,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Assumburg 8,1081 GC Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42548132-assumburg-8/?navigateSource=resultlist,20220131_000306,"€ 335,000 kosten koper","€ 5,982    The asking price per m² (€ 335,000) is calculated by dividing the asking price of the home by the living area (56 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",8 weeks,Sold under reservation,Available in consultation,€ 229.28 per month,Galleried apartment (apartment),Resale property,1960-1970,Flat roof covered with asphalt roofing,Living area56 m²Exterior space attached to the building6 m²External storage space6 m²,56 m²,6 m²,6 m²,183 m³,2 rooms (1 bedroom),1 bathroom and 1 separate toilet,1 story,1st floor,Mechanical ventilation and TV via cable,E        What does this mean?,Partly double glazed and floor insulation,Communal central heating and district heating,Central facility,Municipal long-term lease (end date of long-term lease:  15-06-2039),"€ 78,7 per year with option to purchase",In residential district,Balcony present,Storage box,Electricity,Public parking and resident's parking permits,Yes,Yes,Yes (€ 229.28 per month),Yes,Yes,Yes,no
