header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Accessibility,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Archipelplein 63,1276 NX Huizen        ,https://www.funda.nl/en/koop/huizen/appartement-42652341-archipelplein-63/?navigateSource=resultlist,20220129_203824,"€ 435,000 kosten koper","€ 5,000    The asking price per m² (€ 435,000) is calculated by dividing the asking price of the home by the living area (87 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",5 weeks,Sold under reservation,Available in consultation,€ 143.00 per month,Galleried apartment (apartment),Resale property,2004,Disabled access friendly and accessible for seniors,Flat roof,Living area87 m²Exterior space attached to the building11 m²External storage space4 m²,87 m²,11 m²,4 m²,270 m³,2 rooms (1 bedroom),1 bathroom and 1 separate toilet,1 story,2nd floor,"Balanced ventilation system, outdoor awning, elevator, sliding door, TV via cable and solar panels",B        What does this mean?,Completely insulated,CH boiler,CH boiler,"Gas-fired combination boiler from 2004, in ownership",Full ownership,In wooded surroundings and in residential district,Balcony present,Built-in,Parking garage,Yes,Yes,Yes (€ 143.00 per month),Yes,Yes,Yes,no
